timeClose,close,volume,marketCap
2019-01-14T23:59:59.999Z,3706.052,5651384489.83,64789619995.0563
2019-01-15T23:59:59.999Z,3630.675,5537192301.96,63477817959.3241
2019-01-16T23:59:59.999Z,3655.007,5394457144.65,63909348775.7898
2019-01-17T23:59:59.999Z,3678.564,5464420383.38,64327048254.6073
2019-01-18T23:59:59.999Z,3657.839,5002961726.83,63970991867.2934
2019-01-19T23:59:59.999Z,3728.568,5955691379.94,65214103658.5829
2019-01-20T23:59:59.999Z,3601.014,5582489559.53,62990143284.0983
2019-01-21T23:59:59.999Z,3576.032,5004347059.45,62559869611.6414
2019-01-22T23:59:59.999Z,3604.577,5313623556.01,63065139423.6322
2019-01-23T23:59:59.999Z,3585.123,5433755648.65,62731361271.6475
2019-01-24T23:59:59.999Z,3600.866,5262869046.44,63014066011.6996
2019-01-25T23:59:59.999Z,3599.766,5265847538.53,63000985907.6837
2019-01-26T23:59:59.999Z,3602.460,5098183234.66,63054898963.1367
2019-01-27T23:59:59.999Z,3583.966,5570752966.31,62737274092.7359
2019-01-28T23:59:59.999Z,3470.451,6908930483.47,60756570313.9757
2019-01-29T23:59:59.999Z,3448.117,5897159492.97,60371874098.8161
2019-01-30T23:59:59.999Z,3486.182,5955112626.76,61044262622.3971
2019-01-31T23:59:59.999Z,3457.793,5831198270.87,60553903927.4911
2019-02-01T23:59:59.999Z,3487.945,5422926707.35,61088747491.2873
2019-02-02T23:59:59.999Z,3521.061,5071623600.97,61675119055.415
2019-02-03T23:59:59.999Z,3464.013,5043937583.95,60681847607.5771
2019-02-04T23:59:59.999Z,3459.154,5332718886.31,60603083461.2471
2019-02-05T23:59:59.999Z,3466.357,5227549544.89,60735563489.7233
2019-02-06T23:59:59.999Z,3413.768,5482196037.61,59821158611.6301
2019-02-07T23:59:59.999Z,3399.472,5004962682.81,59578075990.9339
2019-02-08T23:59:59.999Z,3666.780,7735623101.05,64270269952.7511
2019-02-09T23:59:59.999Z,3671.204,6158833644.65,64354732475.0563
2019-02-10T23:59:59.999Z,3690.188,6282256902.92,64694025950.728
2019-02-11T23:59:59.999Z,3648.431,6277056433.57,63968390249.9939
2019-02-12T23:59:59.999Z,3653.529,6480384531.73,64063755249.7315
2019-02-13T23:59:59.999Z,3632.071,6438903822.53,63694394519.3354
2019-02-14T23:59:59.999Z,3616.881,6271044417.92,63434486051.9796
2019-02-15T23:59:59.999Z,3620.811,6091952230.59,63509111125.2578
2019-02-16T23:59:59.999Z,3629.787,5934744051.7,63673369195.0388
2019-02-17T23:59:59.999Z,3673.836,7039512502.62,64453368778.9611
2019-02-18T23:59:59.999Z,3915.714,9908216640.36,68704389994.3763
2019-02-19T23:59:59.999Z,3947.094,9933626654.82,69262673238.0216
2019-02-20T23:59:59.999Z,3999.821,8693373948.01,70194350041.973
2019-02-21T23:59:59.999Z,3954.118,7775128102.44,69398333876.334
2019-02-22T23:59:59.999Z,4005.527,7826525254.38,70308555856.5589
2019-02-23T23:59:59.999Z,4142.527,8922258315.77,72720867208.2186
2019-02-24T23:59:59.999Z,3810.427,10794227451.22,66897483404.1494
2019-02-25T23:59:59.999Z,3882.696,9318796066.67,68173204650.9558
2019-02-26T23:59:59.999Z,3854.358,7931218996.38,67683296223.3571
2019-02-27T23:59:59.999Z,3851.047,8301309684.14,67631949500.0921
2019-02-28T23:59:59.999Z,3854.785,8399767798.46,67704774107.0288
2019-03-01T23:59:59.999Z,3859.584,7661247975.11,67796965743.3518
2019-03-02T23:59:59.999Z,3864.415,7578786075.61,67888255370.8382
2019-03-03T23:59:59.999Z,3847.176,7253558152.32,67592376373.1992
2019-03-04T23:59:59.999Z,3761.557,9029175787.94,66094551587.193
2019-03-05T23:59:59.999Z,3896.375,10174126414.53,68470655399.5828
2019-03-06T23:59:59.999Z,3903.943,9175291528.52,68609885775.7594
2019-03-07T23:59:59.999Z,3911.484,9584165518.68,68749421310.5083
2019-03-08T23:59:59.999Z,3901.132,10638638944,68574579320.2148
2019-03-09T23:59:59.999Z,3963.314,10796103518.22,69674508654.6229
2019-03-10T23:59:59.999Z,3951.600,9713267606.58,69475297369.7211
2019-03-11T23:59:59.999Z,3905.227,10125901902.73,68666928025.4743
2019-03-12T23:59:59.999Z,3909.156,9809887079.44,68743000581.0221
2019-03-13T23:59:59.999Z,3906.717,9469184841.22,68706700381.1646
2019-03-14T23:59:59.999Z,3924.369,10480789569.59,69024696307.424
2019-03-15T23:59:59.999Z,3960.911,9394210604.86,69675002376.5269
2019-03-16T23:59:59.999Z,4048.726,9856166973.21,71227967573.2899
2019-03-17T23:59:59.999Z,4025.229,8221625399.66,70821939585.3756
2019-03-18T23:59:59.999Z,4032.507,9646954186.21,70958165406.797
2019-03-19T23:59:59.999Z,4071.190,9344919956.27,71647703827.7263
2019-03-20T23:59:59.999Z,4087.476,10175916388.28,71942444088.065
2019-03-21T23:59:59.999Z,4029.327,10831212661.69,70926226881.5237
2019-03-22T23:59:59.999Z,4023.968,9252935969.12,70840048102.3798
2019-03-23T23:59:59.999Z,4035.826,9578850549.21,71056017909.8302
2019-03-24T23:59:59.999Z,4022.168,9144851065,70823042992.427
2019-03-25T23:59:59.999Z,3963.071,10359818882.72,69789872373.2903
2019-03-26T23:59:59.999Z,3985.081,10707678814.87,70184147202.9256
2019-03-27T23:59:59.999Z,4087.066,10897131934.18,71987847570.6632
2019-03-28T23:59:59.999Z,4069.107,9353915899.02,71678998915.3443
2019-03-29T23:59:59.999Z,4098.375,10918665556.75,72202088875.2092
2019-03-30T23:59:59.999Z,4106.660,9732688060.43,72355190645.0434
2019-03-31T23:59:59.999Z,4105.404,9045122442.87,72339379035.9471
2019-04-01T23:59:59.999Z,4158.183,10157794170.6,73269368747.441
2019-04-02T23:59:59.999Z,4879.878,21315047816.2,85986009273.1489
2019-04-03T23:59:59.999Z,4973.022,22899891582.39,87655288144.6018
2019-04-04T23:59:59.999Z,4922.799,18251810239.61,86778727821.0768
2019-04-05T23:59:59.999Z,5036.681,16837325387.24,88796118649.975
2019-04-06T23:59:59.999Z,5059.817,16929795193.69,89212733449.5707
2019-04-07T23:59:59.999Z,5198.897,16655416140.27,91674230185.9347
2019-04-08T23:59:59.999Z,5289.771,17154113634.32,93286365973.0142
2019-04-09T23:59:59.999Z,5204.958,14722104361.4,91799330425.2375
2019-04-10T23:59:59.999Z,5324.552,15504590933.27,93918439274.0321
2019-04-11T23:59:59.999Z,5064.488,16555616019.11,89341168456.888
2019-04-12T23:59:59.999Z,5089.539,13675206312.5,89792633045.0218
2019-04-13T23:59:59.999Z,5096.587,10823289598.31,89925574874.6422
2019-04-14T23:59:59.999Z,5167.722,10391952498.03,91188595340.7853
2019-04-15T23:59:59.999Z,5067.108,12290155060.92,89422237602.9984
2019-04-16T23:59:59.999Z,5235.559,11618660197.33,92404613297.4486
2019-04-17T23:59:59.999Z,5251.938,12438480676.61,92702617458.1931
2019-04-18T23:59:59.999Z,5298.386,13256489918.09,93532402741.0929
2019-04-19T23:59:59.999Z,5303.813,13780238655.18,93638345002.2649
2019-04-20T23:59:59.999Z,5337.886,13169647522.18,94248717443.8952
2019-04-21T23:59:59.999Z,5314.531,13731844222.82,93847052256.1912
2019-04-22T23:59:59.999Z,5399.365,14601631648,95354207775.9268
2019-04-23T23:59:59.999Z,5572.362,15867308107.98,98417387004.1095
2019-04-24T23:59:59.999Z,5464.867,17048033399.09,96530038144.448
2019-04-25T23:59:59.999Z,5210.516,15330283408.05,92046492863.6906
2019-04-26T23:59:59.999Z,5279.348,16812108039.63,93272287959.7983
2019-04-27T23:59:59.999Z,5268.291,13111274675.11,93086156556.1504
2019-04-28T23:59:59.999Z,5285.139,12819992055.63,93391244394.8948
2019-04-29T23:59:59.999Z,5247.353,13735490672.32,92737510865.0381
2019-04-30T23:59:59.999Z,5350.727,13878964573.8,94573826827.4842
2019-05-01T23:59:59.999Z,5402.697,13679528236.45,95501110090.8014
2019-05-02T23:59:59.999Z,5505.284,14644460907.01,97330112146.5137
2019-05-03T23:59:59.999Z,5768.289,18720780005.73,101986240859.226
2019-05-04T23:59:59.999Z,5831.167,17567780765.61,103112021258.803
2019-05-05T23:59:59.999Z,5795.708,14808830722.93,102494420158.46
2019-05-06T23:59:59.999Z,5746.807,15737171804.18,101640471055.639
2019-05-07T23:59:59.999Z,5829.502,18026409032.59,103112368557.499
2019-05-08T23:59:59.999Z,5982.457,15320605299.6,105829143585.149
2019-05-09T23:59:59.999Z,6174.529,16784645410.8,109238600750.148
2019-05-10T23:59:59.999Z,6378.849,19419875367.61,112863284035.003
2019-05-11T23:59:59.999Z,7204.772,28867562329.3,127488435181.246
2019-05-12T23:59:59.999Z,6972.372,27773333679.68,123389710222.362
2019-05-13T23:59:59.999Z,7814.915,28677672181.45,138316573807.201
2019-05-14T23:59:59.999Z,7994.416,32031452226.82,141508656734.802
2019-05-15T23:59:59.999Z,8205.167,28344112919.57,145254332460.476
2019-05-16T23:59:59.999Z,7884.909,33167197581.02,139599559277.841
2019-05-17T23:59:59.999Z,7343.896,30066644905.13,130034777632.549
2019-05-18T23:59:59.999Z,7271.208,21354286561.99,128761727083.303
2019-05-19T23:59:59.999Z,8197.690,25902422039.65,145185076704.969
2019-05-20T23:59:59.999Z,7978.309,23843404339.51,141315695727.576
2019-05-21T23:59:59.999Z,7963.328,25127245056.4,141065573610.266
2019-05-22T23:59:59.999Z,7680.067,24719473174.97,136063898960.26
2019-05-23T23:59:59.999Z,7881.847,24457107820.1,139654107034.588
2019-05-24T23:59:59.999Z,7987.372,25919126990.99,141539115575.014
2019-05-25T23:59:59.999Z,8052.544,22256813106.57,142708188838.421
2019-05-26T23:59:59.999Z,8673.216,26677970091.5,153725486067.287
2019-05-27T23:59:59.999Z,8805.778,27949839563.94,156093754762.006
2019-05-28T23:59:59.999Z,8719.962,24226919266.66,154590202287.415
2019-05-29T23:59:59.999Z,8659.488,23473479966.11,153537047654.921
2019-05-30T23:59:59.999Z,8319.472,29246528551.2,147525141134.055
2019-05-31T23:59:59.999Z,8574.502,25365190957.39,152059886413.545
2019-06-01T23:59:59.999Z,8564.016,22488303543.95,151890214309.926
2019-06-02T23:59:59.999Z,8742.958,20266216022.16,155077231351.225
2019-06-03T23:59:59.999Z,8208.995,22004511436.01,145619047341.18
2019-06-04T23:59:59.999Z,7707.771,24609731548.79,136742790468.573
2019-06-05T23:59:59.999Z,7824.232,21760923463.03,138824651666.408
2019-06-06T23:59:59.999Z,7822.023,19474611077.37,138800725479.332
2019-06-07T23:59:59.999Z,8043.951,19141423230.79,142754693587.597
2019-06-08T23:59:59.999Z,7954.128,16522722809.91,141172841635.462
2019-06-09T23:59:59.999Z,7688.077,16610726547.05,136465098533.162
2019-06-10T23:59:59.999Z,8000.330,18689275117.47,142023351079.395
2019-06-11T23:59:59.999Z,7927.714,17107279931.99,140748537529.853
2019-06-12T23:59:59.999Z,8145.857,19034432883.38,144634684710.85
2019-06-13T23:59:59.999Z,8230.924,18669407147.43,146160317148.195
2019-06-14T23:59:59.999Z,8693.833,19831162905.97,154398880249.084
2019-06-15T23:59:59.999Z,8838.375,18371033226.45,156982138834.687
2019-06-16T23:59:59.999Z,8994.488,23348550310.97,159769423369.732
2019-06-17T23:59:59.999Z,9320.352,15562951918.83,165573372261.217
2019-06-18T23:59:59.999Z,9081.763,15848210535.5,161353637185.781
2019-06-19T23:59:59.999Z,9273.522,15546809946.03,164780855868.715
2019-06-20T23:59:59.999Z,9527.160,17846823783.9,169304784791.184
2019-06-21T23:59:59.999Z,10144.557,20624008643.44,180293241528.337
2019-06-22T23:59:59.999Z,10701.691,29995204860.64,190214124823.557
2019-06-23T23:59:59.999Z,10855.371,20998326501.96,192970090354.715
2019-06-24T23:59:59.999Z,11011.102,19271652364.85,195762668679.254
2019-06-25T23:59:59.999Z,11790.917,24879684533.05,209647943360.178
2019-06-26T23:59:59.999Z,13016.232,45105733173.19,231462117208.617
2019-06-27T23:59:59.999Z,11182.806,39977475222.63,198878940963.532
2019-06-28T23:59:59.999Z,12407.332,35087757765.86,220681459665.927
2019-06-29T23:59:59.999Z,11959.371,29923961127.78,212739713110.418
2019-06-30T23:59:59.999Z,10817.156,27256473494.47,192442065810.218
2019-07-01T23:59:59.999Z,10583.135,29378589324.45,188297637573.825
2019-07-02T23:59:59.999Z,10801.678,31015895222.96,192206536805.973
2019-07-03T23:59:59.999Z,11961.269,30796494293.77,212867079175.497
2019-07-04T23:59:59.999Z,11215.438,25920294033.34,199617404431.54
2019-07-05T23:59:59.999Z,10978.460,23838480210.05,195424678267.024
2019-07-06T23:59:59.999Z,11208.551,21092024306.26,199546110914.427
2019-07-07T23:59:59.999Z,11450.847,19369044276.9,203881891345.94
2019-07-08T23:59:59.999Z,12285.958,23482551458.31,218778355444.306
2019-07-09T23:59:59.999Z,12573.813,28167921522.62,223928128582.652
2019-07-10T23:59:59.999Z,12156.513,33627574244.06,216515999522.295
2019-07-11T23:59:59.999Z,11358.662,28595327690.1,202324174691.693
2019-07-12T23:59:59.999Z,11815.987,23534692796.61,210494417831.881
2019-07-13T23:59:59.999Z,11392.379,21042616383.56,202968191000.8
2019-07-14T23:59:59.999Z,10256.058,22486000001.35,182741933551.727
2019-07-15T23:59:59.999Z,10895.089,25384047206.61,194147627474.959
2019-07-16T23:59:59.999Z,9477.642,24151199069.75,168908640950.353
2019-07-17T23:59:59.999Z,9693.803,24569921548.67,172777250514.701
2019-07-18T23:59:59.999Z,10666.483,25187024648.17,190129918120.93
2019-07-19T23:59:59.999Z,10530.733,20727426309.59,187725578627.888
2019-07-20T23:59:59.999Z,10767.140,20206615154.65,191963691255.277
2019-07-21T23:59:59.999Z,10599.105,17130580467.04,188987475961.558
2019-07-22T23:59:59.999Z,10343.106,16334414913.2,184443440747.993
2019-07-23T23:59:59.999Z,9900.768,17851916994.61,176572890701.902
2019-07-24T23:59:59.999Z,9811.926,17398734321.63,175005760793.922
2019-07-25T23:59:59.999Z,9911.842,15821952090.47,176806451137.238
2019-07-26T23:59:59.999Z,9870.304,14495714483.23,176085968354.266
2019-07-27T23:59:59.999Z,9477.678,16817809536.37,169099540423.129
2019-07-28T23:59:59.999Z,9552.860,13738687092.78,170461958073.989
2019-07-29T23:59:59.999Z,9519.146,13791445323.24,169880343826.604
2019-07-30T23:59:59.999Z,9607.424,13829811132.08,171472452506.045
2019-07-31T23:59:59.999Z,10085.628,16631520647.75,180028959602.822
2019-08-01T23:59:59.999Z,10399.669,17165337857.81,185653203391.495
2019-08-02T23:59:59.999Z,10518.175,17489094081.7,187791090996.091
2019-08-03T23:59:59.999Z,10821.727,15352685060.58,193233960601.286
2019-08-04T23:59:59.999Z,10970.184,16530894786.81,195907875403.024
2019-08-05T23:59:59.999Z,11805.654,23875988832.34,210848822060.36
2019-08-06T23:59:59.999Z,11478.169,23635107659.81,205023347814.272
2019-08-07T23:59:59.999Z,11941.968,22194988641.22,213330426788.853
2019-08-08T23:59:59.999Z,11966.407,19481591729.52,213788089212.212
2019-08-09T23:59:59.999Z,11862.937,18339989959.51,211961319132.719
2019-08-10T23:59:59.999Z,11354.024,18125355447.05,202890020454.664
2019-08-11T23:59:59.999Z,11523.579,15774371517.99,205941632234.684
2019-08-12T23:59:59.999Z,11382.616,13647198229.01,203441494985.163
2019-08-13T23:59:59.999Z,10895.830,16681503536.97,194762696644.164
2019-08-14T23:59:59.999Z,10051.704,19990838299.88,179692803424.26
2019-08-15T23:59:59.999Z,10311.545,22899115082.14,184357666577.279
2019-08-16T23:59:59.999Z,10374.339,20228207096.36,185500055338.796
2019-08-17T23:59:59.999Z,10231.744,13778035685.02,182966857173
2019-08-18T23:59:59.999Z,10345.810,12999813869.05,185022920955.421
2019-08-19T23:59:59.999Z,10916.054,16038264603.26,195243306008.31
2019-08-20T23:59:59.999Z,10763.233,15053082175.36,192530283565.253
2019-08-21T23:59:59.999Z,10138.049,19473084767.83,181364502141.631
2019-08-22T23:59:59.999Z,10131.056,17097508856.24,181257125782.967
2019-08-23T23:59:59.999Z,10407.965,15627023886.22,186231409722.18
2019-08-24T23:59:59.999Z,10159.961,15451030650.36,181813631752.038
2019-08-25T23:59:59.999Z,10138.518,14153856609.65,181450186164.483
2019-08-26T23:59:59.999Z,10370.820,18438654079.53,185625235888.757
2019-08-27T23:59:59.999Z,10185.500,14762609502.77,182325540954.58
2019-08-28T23:59:59.999Z,9754.423,17603790323.11,174627460399.528
2019-08-29T23:59:59.999Z,9510.201,17045878500.79,170274910132.348
2019-08-30T23:59:59.999Z,9598.174,13595263986.44,171869216523.885
2019-08-31T23:59:59.999Z,9630.664,11454806419.01,172470743516.177
2019-09-01T23:59:59.999Z,9757.970,11445355859.37,174768292883.373
2019-09-02T23:59:59.999Z,10346.761,17248102293.8,185333114163.111
2019-09-03T23:59:59.999Z,10623.540,19384917988.71,190312487956.047
2019-09-04T23:59:59.999Z,10594.493,16742664768.54,189810010607.682
2019-09-05T23:59:59.999Z,10575.533,14551239507.98,189492405382.712
2019-09-06T23:59:59.999Z,10353.303,19536574782.88,185530405363.172
2019-09-07T23:59:59.999Z,10517.255,15307366476.45,188488525926.318
2019-09-08T23:59:59.999Z,10441.276,13670567492.76,187150078006.707
2019-09-09T23:59:59.999Z,10334.974,17595943367.96,185263578990.272
2019-09-10T23:59:59.999Z,10115.976,14906809639.11,181360731382.795
2019-09-11T23:59:59.999Z,10178.372,15428063426.07,182502788242.499
2019-09-12T23:59:59.999Z,10410.127,15323563925.02,186678943058.602
2019-09-13T23:59:59.999Z,10360.547,14109864674.71,185809163035.281
2019-09-14T23:59:59.999Z,10358.049,13468713124.12,185784300332.487
2019-09-15T23:59:59.999Z,10347.713,12043433567.35,185618174383.964
2019-09-16T23:59:59.999Z,10276.794,15160167778.76,184366827555.185
2019-09-17T23:59:59.999Z,10241.272,15304603363.06,183748515827.697
2019-09-18T23:59:59.999Z,10198.248,16169268880.2,182998899156.058
2019-09-19T23:59:59.999Z,10266.415,19937691247.04,184240949577.458
2019-09-20T23:59:59.999Z,10181.641,14734189639.28,182738947695.643
2019-09-21T23:59:59.999Z,10019.717,13425266806.33,179853287294.13
2019-09-22T23:59:59.999Z,10070.392,13199651698.47,180784051698.601
2019-09-23T23:59:59.999Z,9729.324,15144925408.11,174674558022.766
2019-09-24T23:59:59.999Z,8620.566,25002886688.93,154785821876.078
2019-09-25T23:59:59.999Z,8486.993,21744728352.61,152404005090.737
2019-09-26T23:59:59.999Z,8118.968,19258205289.35,145812492487.865
2019-09-27T23:59:59.999Z,8251.846,16408941155.51,148212635834.013
2019-09-28T23:59:59.999Z,8245.915,14141152736.19,148122503615.689
2019-09-29T23:59:59.999Z,8104.186,13034629108.5,145590374680.607
2019-09-30T23:59:59.999Z,8293.868,17115474183.47,149011567415.156
2019-10-01T23:59:59.999Z,8343.277,15305343412.83,149913972767.969
2019-10-02T23:59:59.999Z,8393.042,13125712442.69,150823797662.299
2019-10-03T23:59:59.999Z,8259.992,13668823409.37,148448162840.339
2019-10-04T23:59:59.999Z,8205.939,13139456229.41,147491804056.45
2019-10-05T23:59:59.999Z,8151.501,12200497197.22,146529229668.44
2019-10-06T23:59:59.999Z,7988.156,13160830305.19,143607672862.462
2019-10-07T23:59:59.999Z,8245.623,18009742607.44,148252589805.02
2019-10-08T23:59:59.999Z,8228.783,15592264032.12,147966069981.652
2019-10-09T23:59:59.999Z,8595.740,19384942333.22,154579656110.395
2019-10-10T23:59:59.999Z,8586.473,17618660671.42,154430515160.222
2019-10-11T23:59:59.999Z,8321.757,19604381101.23,149685618275.045
2019-10-12T23:59:59.999Z,8336.555,14532641604.53,149965767624.062
2019-10-13T23:59:59.999Z,8321.006,13808286058.98,149700817938.865
2019-10-14T23:59:59.999Z,8374.686,15151387859.02,150680499056.444
2019-10-15T23:59:59.999Z,8205.369,15220412631.58,147650082214.972
2019-10-16T23:59:59.999Z,8047.527,16071646995.52,144823993562.285
2019-10-17T23:59:59.999Z,8103.911,14313052244.08,145853994297.969
2019-10-18T23:59:59.999Z,7973.207,15651592610.22,143517630375.763
2019-10-19T23:59:59.999Z,7988.560,13797825640.24,143808163806.88
2019-10-20T23:59:59.999Z,8222.078,15504249442.11,148026597063.944
2019-10-21T23:59:59.999Z,8243.721,15868748865.71,148432733155.222
2019-10-22T23:59:59.999Z,8078.203,16803377856.54,145469660005.416
2019-10-23T23:59:59.999Z,7514.672,21942878957.54,135337364281.804
2019-10-24T23:59:59.999Z,7493.489,16268708848.76,134968410276.478
2019-10-25T23:59:59.999Z,8660.701,28705065488.25,156006603607.064
2019-10-26T23:59:59.999Z,9244.972,44496255608.75,166547360781.636
2019-10-27T23:59:59.999Z,9551.715,32593129500.74,172087039875.447
2019-10-28T23:59:59.999Z,9256.148,30948255331.82,166777392742.458
2019-10-29T23:59:59.999Z,9427.688,28426779937.41,169883866262.332
2019-10-30T23:59:59.999Z,9205.727,27706531577.46,165899500650.49
2019-10-31T23:59:59.999Z,9199.585,26583653946.63,165804227834.59
2019-11-01T23:59:59.999Z,9261.104,24324691031.33,166928044163.92
2019-11-02T23:59:59.999Z,9324.718,21242676385.33,168090392934.699
2019-11-03T23:59:59.999Z,9235.355,21132220847.49,166495319475.216
2019-11-04T23:59:59.999Z,9412.612,26170255634.42,169706332936.354
2019-11-05T23:59:59.999Z,9342.527,26198609047.84,168459778835.171
2019-11-06T23:59:59.999Z,9360.880,23133895764.61,168806151582.738
2019-11-07T23:59:59.999Z,9267.561,22700383838.52,167138722904.034
2019-11-08T23:59:59.999Z,8804.881,24333037836.15,158808570728.683
2019-11-09T23:59:59.999Z,8813.582,17578630605.92,158981489715.407
2019-11-10T23:59:59.999Z,9055.526,20587919881.03,163364406731.87
2019-11-11T23:59:59.999Z,8757.789,20265510765.31,158009772437.163
2019-11-12T23:59:59.999Z,8815.663,20309769107.26,159068712900.41
2019-11-13T23:59:59.999Z,8808.263,17545755404.6,158949942842.024
2019-11-14T23:59:59.999Z,8708.095,19084739974.57,157160974643.863
2019-11-15T23:59:59.999Z,8491.992,21796856471.09,153277483625.533
2019-11-16T23:59:59.999Z,8550.761,16495389808.41,154354054193.602
2019-11-17T23:59:59.999Z,8577.976,18668638896.63,154861842424.932
2019-11-18T23:59:59.999Z,8309.286,21579470673.41,150025712267.127
2019-11-19T23:59:59.999Z,8206.146,21083613815.95,148178376842.59
2019-11-20T23:59:59.999Z,8027.268,20764300436.84,144962727397.799
2019-11-21T23:59:59.999Z,7642.750,22514243371.47,138031885378.783
2019-11-22T23:59:59.999Z,7296.578,34242315784.81,131791783672.11
2019-11-23T23:59:59.999Z,7397.797,21008924417.7,133636205957.351
2019-11-24T23:59:59.999Z,7047.917,30433517289.47,127327398565.035
2019-11-25T23:59:59.999Z,7146.134,42685231261.74,129112952930.262
2019-11-26T23:59:59.999Z,7218.371,21129505542.49,130429018719.748
2019-11-27T23:59:59.999Z,7531.664,23991412764.14,136102712894.028
2019-11-28T23:59:59.999Z,7463.106,19050116751.27,134879411013.193
2019-11-29T23:59:59.999Z,7761.244,19709695455.78,140280108520.941
2019-11-30T23:59:59.999Z,7569.630,17158194786.41,136829391048.646
2019-12-01T23:59:59.999Z,7424.292,18720708479.35,134215145409.923
2019-12-02T23:59:59.999Z,7321.988,17082040705.78,132378982376.714
2019-12-03T23:59:59.999Z,7320.145,14797485769.1,132359942301.421
2019-12-04T23:59:59.999Z,7252.035,21664240918.45,131143073943.328
2019-12-05T23:59:59.999Z,7448.308,18816085231.3,134706455047.842
2019-12-06T23:59:59.999Z,7546.997,18104466306.77,136504883934.631
2019-12-07T23:59:59.999Z,7556.238,15453520564.06,136686769529.039
2019-12-08T23:59:59.999Z,7564.345,15409908086.2,136847419895.976
2019-12-09T23:59:59.999Z,7400.899,17872021272.39,133904005787.106
2019-12-10T23:59:59.999Z,7278.120,18249031194.89,131696121854.857
2019-12-11T23:59:59.999Z,7217.427,16350490689.28,130609895527.986
2019-12-12T23:59:59.999Z,7243.134,18927080224.02,131087151088.483
2019-12-13T23:59:59.999Z,7269.685,17125736940.17,131581377758.097
2019-12-14T23:59:59.999Z,7124.674,17137029729.95,128970221233.088
2019-12-15T23:59:59.999Z,7152.302,16881129804.3,129481424647.556
2019-12-16T23:59:59.999Z,6932.480,20213265949.62,125515586951.621
2019-12-17T23:59:59.999Z,6640.515,22363804217.34,120234244808.994
2019-12-18T23:59:59.999Z,7276.803,31836522778.2,131754969804.179
2019-12-19T23:59:59.999Z,7202.844,25904604415.96,130445758712.962
2019-12-20T23:59:59.999Z,7218.816,22633815180.05,130752796980.24
2019-12-21T23:59:59.999Z,7191.158,19312552168.11,130267655889.328
2019-12-22T23:59:59.999Z,7511.589,23134537956.15,136088022048.89
2019-12-23T23:59:59.999Z,7355.628,27831788041.21,133275709110.985
2019-12-24T23:59:59.999Z,7322.532,22991622105.41,132687583294.875
2019-12-25T23:59:59.999Z,7275.156,21559505148.81,131840641291.733
2019-12-26T23:59:59.999Z,7238.967,22787010034.35,131200030099.764
2019-12-27T23:59:59.999Z,7290.089,22777360995.57,132139502950.022
2019-12-28T23:59:59.999Z,7317.990,21365673026.12,132659059739.795
2019-12-29T23:59:59.999Z,7422.653,22445257701.74,134570835775.06
2019-12-30T23:59:59.999Z,7292.995,22874131671.99,132235128152.198
2019-12-31T23:59:59.999Z,7193.599,21167946112.3,130446112598.42
2020-01-01T23:59:59.999Z,7200.174,18565664996.79,130580829149.587
2020-01-02T23:59:59.999Z,6985.470,20802083465.33,126699395235.204
2020-01-03T23:59:59.999Z,7344.884,28111481031.94,133233444755.489
2020-01-04T23:59:59.999Z,7410.657,18444271274.76,134442464030.264
2020-01-05T23:59:59.999Z,7411.317,19725074094.54,134469548249.076
2020-01-06T23:59:59.999Z,7769.219,23276261598.25,140976457303.71
2020-01-07T23:59:59.999Z,8163.692,28767291326.97,148152237653.685
2020-01-08T23:59:59.999Z,8079.863,31672559264.52,146645162431.476
2020-01-09T23:59:59.999Z,7879.072,24045990465.65,143016572819.392
2020-01-10T23:59:59.999Z,8166.554,28714583843.78,148249907276.742
2020-01-11T23:59:59.999Z,8037.537,25521165085.37,145924199942.312
2020-01-12T23:59:59.999Z,8192.494,22903438381.39,148752956965.746
2020-01-13T23:59:59.999Z,8144.195,22482910687.9,147890525972.527
2020-01-14T23:59:59.999Z,8827.764,44841784107.18,160319484882.901
2020-01-15T23:59:59.999Z,8807.010,40102834649.97,159959191211.678
2020-01-16T23:59:59.999Z,8723.786,31313981930.82,158465055984.185
2020-01-17T23:59:59.999Z,8929.038,36372139320.44,162211148777.656
2020-01-18T23:59:59.999Z,8942.809,32337772626.8,162475965880.12
2020-01-19T23:59:59.999Z,8706.245,34217320471.4,158194319734.796
2020-01-20T23:59:59.999Z,8657.643,26422375678.05,157327553259.434
2020-01-21T23:59:59.999Z,8745.895,24097418512.01,158947996833.847
2020-01-22T23:59:59.999Z,8680.876,22600204050.58,157783273070.101
2020-01-23T23:59:59.999Z,8406.516,25770680778.69,152813329632.858
2020-01-24T23:59:59.999Z,8445.434,24397913025.68,153536829768.103
2020-01-25T23:59:59.999Z,8367.848,19647331548.68,152143262649.888
2020-01-26T23:59:59.999Z,8596.830,22177678795.56,156322174637.231
2020-01-27T23:59:59.999Z,8909.819,28647338393.17,162027957434.616
2020-01-28T23:59:59.999Z,9358.590,34398744402.69,170205617954.856
2020-01-29T23:59:59.999Z,9316.630,30682598115.46,169460984603.208
2020-01-30T23:59:59.999Z,9508.994,32378792850.88,172978577930.867
2020-01-31T23:59:59.999Z,9350.529,29432489719.13,170112778161.315
2020-02-01T23:59:59.999Z,9392.875,25922656496.18,170900662180.114
2020-02-02T23:59:59.999Z,9344.365,30835736946.11,170034976661.751
2020-02-03T23:59:59.999Z,9293.521,30934096508.74,169126861033.712
